date,channel,conversions,revenue,emails_sent,impressions,spend,clicks,week
2025-04-09,Email,9,1270.67,2116.0,,0.0,104.67260233687315,2025-15
2025-04-09,PPC,22,2831.88,,,385.94,0.0,2025-15
2025-04-09,Social Media,5,284.09000000000003,,12054.0,138.24,187.0,2025-15
2025-04-10,Email,8,855.54,1537.0,,0.0,100.67246094442274,2025-15
2025-04-10,PPC,19,1931.81,,,406.85,0.0,2025-15
2025-04-10,Social Media,6,641.1800000000001,,11775.0,143.43,275.0,2025-15
2025-04-11,Email,13,1448.84,2431.0,,0.0,149.67063874982216,2025-15
2025-04-11,PPC,19,1674.46,,,386.59,0.0,2025-15
2025-04-11,Social Media,2,172.97,,9996.0,118.27,133.0,2025-15
2025-04-12,Email,9,1207.11,2070.0,,0.0,105.66464082839884,2025-15
2025-04-12,PPC,23,2305.78,,,384.59,0.0,2025-15
2025-04-12,Social Media,4,248.57,,8871.0,96.04,184.0,2025-15
2025-04-13,Email,12,1520.61,2702.0,,0.0,130.65198269262268,2025-15
2025-04-13,PPC,17,1740.18,,,359.82,0.0,2025-15
2025-04-13,Social Media,2,159.23000000000002,,8670.0,96.04,110.0,2025-15
2025-04-14,Email,13,2025.93,2638.0,,0.0,152.63019650203077,2025-16
2025-04-14,PPC,17,1480.93,,,335.47,0.0,2025-16
2025-04-14,Social Media,3,211.64,,11034.0,136.17,155.0,2025-16
2025-04-15,Email,9,966.9000000000001,2116.0,,0.0,92.59683723154347,2025-16
2025-04-15,PPC,17,1345.95,,,338.82,0.0,2025-16
2025-04-15,Social Media,7,393.53,,16557.0,156.89,309.0,2025-16
2025-04-16,Email,9,1223.23,2535.0,,0.0,111.54948878275384,2025-16
2025-04-16,PPC,20,2244.22,,,346.63,0.0,2025-16
2025-04-16,Social Media,5,585.02,,17436.0,161.66,257.0,2025-16
2025-04-17,Email,12,1588.62,3142.0,,0.0,128.48577002291515,2025-16
2025-04-17,PPC,15,1943.97,,,333.31,0.0,2025-16
2025-04-17,Social Media,2,202.24,,8027.0,88.21,105.0,2025-16
2025-04-18,Email,8,1147.44,3013.0,,0.0,123.4033407365328,2025-16
2025-04-18,PPC,17,1425.8,,,377.76,0.0,2025-16
2025-04-18,Social Media,6,326.61,,13731.0,150.36,239.0,2025-16
2025-04-19,Email,11,1535.51,3201.0,,0.0,136.29990747468443,2025-16
2025-04-19,PPC,18,1909.76,,,387.57,0.0,2025-16
2025-04-19,Social Media,5,362.56,,15587.0,159.15,211.0,2025-16
2025-04-20,Email,13,1497.32,3718.0,,0.0,158.17322928744747,2025-16
2025-04-20,PPC,17,1552.19,,,283.61,0.0,2025-16
2025-04-20,Social Media,3,146.38,,14121.0,118.94,171.0,2025-16
2025-04-21,Email,9,1052.72,2042.0,,0.0,130.02112332510734,2025-17
2025-04-21,PPC,20,2553.86,,,339.83,0.0,2025-17
2025-04-21,Social Media,3,148.5,,12282.0,145.74,190.0,2025-17
2025-04-22,Email,9,1240.11,2583.0,,0.0,106.84147029414446,2025-17
2025-04-22,PPC,10,1151.23,,,269.98,0.0,2025-17
2025-04-22,Social Media,3,214.56,,17588.0,147.34,185.0,2025-17
2025-04-23,Email,11,1654.99,3496.0,,0.0,148.63221975436477,2025-17
2025-04-23,PPC,14,2028.35,,,304.1,0.0,2025-17
2025-04-23,Social Media,5,379.59,,13466.0,137.55,226.0,2025-17
2025-04-24,Email,8,942.73,1609.0,,0.0,102.39139524393204,2025-17
2025-04-24,PPC,16,1355.58,,,292.14,0.0,2025-17
2025-04-24,Social Media,3,270.82,,9451.0,117.12,174.0,2025-17
2025-04-25,Email,10,1223.84,3417.0,,0.0,144.1170992194933,2025-17
2025-04-25,PPC,10,863.48,,,259.1,0.0,2025-17
2025-04-25,Social Media,6,373.7,,17981.0,162.71,294.0,2025-17
2025-04-26,Email,12,1483.1,2372.0,,0.0,130.80751779904898,2025-17
2025-04-26,PPC,10,730.44,,,250.47,0.0,2025-17
2025-04-26,Social Media,3,303.5,,13401.0,129.08,147.0,2025-17
2025-04-27,Email,10,1476.17,3267.0,,0.0,137.4609252957132,2025-17
2025-04-27,PPC,11,1281.58,,,266.33,0.0,2025-17
2025-04-27,Social Media,5,553.0799999999999,,15082.0,139.26,192.0,2025-17
2025-04-28,Email,13,1967.69,2752.0,,0.0,158.07568853103243,2025-18
2025-04-28,PPC,16,1197.0,,,327.42,0.0,2025-18
2025-04-28,Social Media,4,247.10999999999999,,15507.0,159.49,201.0,2025-18
2025-04-29,Email,14,1697.49,2675.0,,0.0,152.6502709170808,2025-18
2025-04-29,PPC,16,1691.1799999999998,,,354.56,0.0,2025-18
2025-04-29,Social Media,5,275.56,,12305.0,125.03,179.0,2025-18
2025-04-30,Email,13,1541.91,2510.0,,0.0,158.18323629712992,2025-18
2025-04-30,PPC,16,2095.03,,,244.26,0.0,2025-18
2025-04-30,Social Media,5,269.53,,13461.0,126.05,179.0,2025-18
2025-05-01,Email,10,1672.62,3408.0,,0.0,140.6732525352927,2025-18
2025-05-01,PPC,13,1455.55,,,361.35,0.0,2025-18
2025-05-01,Social Media,4,230.1,,9054.0,101.21,150.0,2025-18
2025-05-02,Email,11,1345.02,2003.0,,0.0,128.11909484616925,2025-18
2025-05-02,PPC,11,1018.34,,,257.82,0.0,2025-18
2025-05-02,Social Media,2,163.60999999999999,,11167.0,104.65,95.0,2025-18
2025-05-03,Email,11,1173.15,3967.0,,0.0,167.51964885617255,2025-18
2025-05-03,PPC,18,1951.57,,,326.57,0.0,2025-18
2025-05-03,Social Media,4,529.67,,10048.0,117.93,211.0,2025-18
2025-05-04,Email,12,1249.22,2276.0,,0.0,136.8739133888821,2025-18
2025-05-04,PPC,20,2060.5299999999997,,,376.94,0.0,2025-18
2025-05-04,Social Media,1,64.94,,9181.0,96.31,87.0,2025-18
2025-05-05,Email,9,1198.67,2125.0,,0.0,129.1810029674635,2025-19
2025-05-05,PPC,16,1635.23,,,334.93,0.0,2025-19
2025-05-05,Social Media,2,146.86,,13826.0,136.82,139.0,2025-19
2025-05-06,Email,10,1198.21,3051.0,,0.0,135.4401500278995,2025-19
2025-05-06,PPC,11,1561.37,,,235.89,0.0,2025-19
2025-05-06,Social Media,5,259.46000000000004,,10933.0,118.28,199.0,2025-19
2025-05-07,Email,8,862.64,3071.0,,0.0,123.6507068375002,2025-19
2025-05-07,PPC,12,1452.5500000000002,,,333.82,0.0,2025-19
2025-05-07,Social Media,2,146.16,,9964.0,108.29,130.0,2025-19
2025-05-08,Email,14,1934.7,2594.0,,0.0,167.8121471138974,2025-19
2025-05-08,PPC,16,1859.21,,,324.76,0.0,2025-19
2025-05-08,Social Media,4,235.23,,17482.0,173.26,163.0,2025-19
2025-05-09,Email,12,2193.56,2617.0,,0.0,132.92406734047665,2025-19
2025-05-09,PPC,14,1772.55,,,244.95,0.0,2025-19
2025-05-09,Social Media,7,802.86,,10395.0,115.22,253.0,2025-19
2025-05-10,Email,11,1492.1,1814.0,,0.0,113.98618777495837,2025-19
2025-05-10,PPC,13,1058.65,,,244.91,0.0,2025-19
2025-05-10,Social Media,4,398.24,,15504.0,137.76,239.0,2025-19
2025-05-11,Email,14,2107.78,3698.0,,0.0,159.99835314860806,2025-19
2025-05-11,PPC,15,1514.74,,,319.32,0.0,2025-19
2025-05-11,Social Media,5,338.73,,15612.0,178.53,244.0,2025-19
2025-05-12,Email,8,946.13,2704.0,,0.0,121.96053305432724,2025-20
2025-05-12,PPC,15,1971.18,,,357.76,0.0,2025-20
2025-05-12,Social Media,4,205.07,,14678.0,162.17,204.0,2025-20
2025-05-13,Email,11,1378.44,2817.0,,0.0,144.87282202265524,2025-20
2025-05-13,PPC,12,996.31,,,323.4,0.0,2025-20
2025-05-13,Social Media,4,372.8,,12963.0,161.19,186.0,2025-20
2025-05-14,Email,7,927.79,1808.0,,0.0,112.73543928549226,2025-20
2025-05-14,PPC,15,1730.58,,,322.85,0.0,2025-20
2025-05-14,Social Media,5,385.40000000000003,,12641.0,157.06,272.0,2025-20
2025-05-15,Email,13,1860.6,2855.0,,0.0,133.54872822813363,2025-20
2025-05-15,PPC,12,1191.8899999999999,,,281.44,0.0,2025-20
2025-05-15,Social Media,2,91.05,,9413.0,117.54,115.0,2025-20
2025-05-16,Email,11,1498.38,2570.0,,0.0,118.31315553098554,2025-20
2025-05-16,PPC,11,1018.44,,,217.24,0.0,2025-20
2025-05-16,Social Media,3,250.35,,14132.0,132.8,142.0,2025-20
2025-05-17,Email,11,1520.17,3134.0,,0.0,140.02931000310696,2025-20
2025-05-17,PPC,15,1916.0,,,309.18,0.0,2025-20
2025-05-17,Social Media,5,310.0,,12571.0,112.16,230.0,2025-20
2025-05-18,Email,12,1979.92,3030.0,,0.0,167.69790111049366,2025-20
2025-05-18,PPC,10,1161.63,,,237.81,0.0,2025-20
2025-05-18,Social Media,6,1040.79,,20914.0,181.68,257.0,2025-20
2025-05-19,Email,14,1816.23,2860.0,,0.0,154.3197572027828,2025-21
2025-05-19,PPC,18,1798.09,,,355.79,0.0,2025-21
2025-05-19,Social Media,4,394.94,,12700.0,112.15,169.0,2025-21
2025-05-20,Email,13,1839.95,3249.0,,0.0,148.89582344281007,2025-21
2025-05-20,PPC,15,1320.25,,,327.8,0.0,2025-21
2025-05-20,Social Media,5,425.19,,15637.0,178.05,220.0,2025-21
2025-05-21,Email,9,1136.82,2615.0,,0.0,124.42715944419504,2025-21
2025-05-21,PPC,14,1478.66,,,345.76,0.0,2025-21
2025-05-21,Social Media,8,579.8,,20691.0,176.26,382.0,2025-21
2025-05-22,Email,11,1358.24,2151.0,,0.0,137.91493662285868,2025-21
2025-05-22,PPC,15,1211.83,,,286.43,0.0,2025-21
2025-05-22,Social Media,6,451.08000000000004,,16673.0,145.0,301.0,2025-21
2025-05-23,Email,9,1092.8,2137.0,,0.0,129.3604352690939,2025-21
2025-05-23,PPC,13,1232.74,,,319.94,0.0,2025-21
2025-05-23,Social Media,7,549.53,,19143.0,185.86,332.0,2025-21
2025-05-24,Email,11,1106.0,2894.0,,0.0,122.76504134750633,2025-21
2025-05-24,PPC,8,719.93,,,211.36,0.0,2025-21
2025-05-24,Social Media,3,150.5,,9558.0,110.48,114.0,2025-21
2025-05-25,Email,12,1538.6,3086.0,,0.0,152.13024303282484,2025-21
2025-05-25,PPC,10,980.76,,,215.42,0.0,2025-21
2025-05-25,Social Media,5,518.86,,21996.0,183.63,259.0,2025-21
2025-05-26,Email,10,1260.63,1905.0,,0.0,123.45762699023952,2025-22
2025-05-26,PPC,9,905.95,,,256.27,0.0,2025-22
2025-05-26,Social Media,5,405.06,,13850.0,168.33,244.0,2025-22
2025-05-27,Email,10,1196.87,2527.0,,0.0,144.74887440956522,2025-22
2025-05-27,PPC,11,1422.55,,,208.47,0.0,2025-22
2025-05-27,Social Media,9,388.4,,15384.0,190.17,329.0,2025-22
2025-05-28,Email,11,1346.75,3312.0,,0.0,154.00575680314233,2025-22
2025-05-28,PPC,9,862.04,,,223.27,0.0,2025-22
2025-05-28,Social Media,2,162.58999999999997,,10948.0,131.09,127.0,2025-22
2025-05-29,Email,7,884.97,2151.0,,0.0,93.2301315779788,2025-22
2025-05-29,PPC,12,1174.7,,,248.07,0.0,2025-22
2025-05-29,Social Media,6,474.90999999999997,,14298.0,128.58,237.0,2025-22
2025-05-30,Email,8,1050.63,1912.0,,0.0,124.42393739319976,2025-22
2025-05-30,PPC,11,1210.1399999999999,,,285.0,0.0,2025-22
2025-05-30,Social Media,7,512.36,,15184.0,145.08,277.0,2025-22
2025-05-31,Email,10,1234.52,2197.0,,0.0,121.58918931440928,2025-22
2025-05-31,PPC,9,972.6700000000001,,,206.86,0.0,2025-22
2025-05-31,Social Media,3,509.86,,11460.0,128.42,162.0,2025-22
2025-06-01,Email,10,1306.54,1957.0,,0.0,126.727973777076,2025-22
2025-06-01,PPC,17,1739.08,,,314.3,0.0,2025-22
2025-06-01,Social Media,5,497.02,,13866.0,117.23,181.0,2025-22
2025-06-02,Email,9,1117.1599999999999,1820.0,,0.0,94.8424433715308,2025-23
2025-06-02,PPC,19,2255.93,,,289.43,0.0,2025-23
2025-06-02,Social Media,5,222.78,,16279.0,183.02,212.0,2025-23
2025-06-03,Email,8,1339.29,2294.0,,0.0,112.93481146261225,2025-23
2025-06-03,PPC,11,1320.8799999999999,,,208.85,0.0,2025-23
2025-06-03,Social Media,5,236.58999999999997,,10631.0,131.98,176.0,2025-23
2025-06-04,Email,7,881.75,2303.0,,0.0,114.00734665740713,2025-23
2025-06-04,PPC,17,1593.93,,,285.91,0.0,2025-23
2025-06-04,Social Media,4,319.33,,16925.0,155.91,192.0,2025-23
2025-06-05,Email,12,1732.88,2361.0,,0.0,130.06236713491404,2025-23
2025-06-05,PPC,13,1038.97,,,218.11,0.0,2025-23
2025-06-05,Social Media,2,278.72,,13317.0,134.85,123.0,2025-23
2025-06-06,Email,8,1009.9,2164.0,,0.0,126.10223485180347,2025-23
2025-06-06,PPC,12,1010.4100000000001,,,257.48,0.0,2025-23
2025-06-06,Social Media,3,140.78,,12533.0,126.68,167.0,2025-23
2025-06-07,Email,11,1452.1299999999999,2236.0,,0.0,126.12934963875593,2025-23
2025-06-07,PPC,11,1345.55,,,244.0,0.0,2025-23
2025-06-07,Social Media,6,378.23,,16703.0,193.11,224.0,2025-23
2025-06-08,Email,11,1612.59,2049.0,,0.0,127.1461432021352,2025-23
2025-06-08,PPC,7,664.0899999999999,,,225.27,0.0,2025-23
2025-06-08,Social Media,3,203.96,,12943.0,126.66,132.0,2025-23
2025-06-09,Email,11,1495.77,1875.0,,0.0,122.15507304598889,2025-24
2025-06-09,PPC,9,982.85,,,194.01,0.0,2025-24
2025-06-09,Social Media,3,386.52,,10197.0,119.39,170.0,2025-24
2025-06-10,Email,10,936.21,3319.0,,0.0,133.1586163295679,2025-24
2025-06-10,PPC,13,1665.57,,,308.37,0.0,2025-24
2025-06-10,Social Media,4,501.34,,18200.0,180.65,176.0,2025-24
2025-06-11,Email,10,1150.83,1948.0,,0.0,111.15926367571876,2025-24
2025-06-11,PPC,12,1180.39,,,275.35,0.0,2025-24
2025-06-11,Social Media,5,431.03,,12473.0,150.58,206.0,2025-24
2025-06-12,Email,8,1142.27,1851.0,,0.0,116.15951294562318,2025-24
2025-06-12,PPC,11,1025.1200000000001,,,195.44,0.0,2025-24
2025-06-12,Social Media,3,379.15000000000003,,15040.0,125.65,135.0,2025-24
2025-06-13,Email,10,1520.15,2361.0,,0.0,104.16186299544636,2025-24
2025-06-13,PPC,15,1593.95,,,293.27,0.0,2025-24
2025-06-13,Social Media,9,851.95,,20393.0,194.05,348.0,2025-24
2025-06-14,Email,7,647.73,1477.0,,0.0,92.16880743049772,2025-24
2025-06-14,PPC,9,977.19,,,217.63,0.0,2025-24
2025-06-14,Social Media,8,845.03,,20946.0,193.93,312.0,2025-24
2025-06-15,Email,6,680.4,1422.0,,0.0,79.18282837251621,2025-24
2025-06-15,PPC,19,1809.76,,,310.44,0.0,2025-24
2025-06-15,Social Media,3,316.28999999999996,,13482.0,148.64,165.0,2025-24
2025-06-16,Email,8,1315.89,2559.0,,0.0,121.20639025565887,2025-25
2025-06-16,PPC,12,1177.09,,,229.01,0.0,2025-25
2025-06-16,Social Media,4,268.19,,10716.0,123.08,156.0,2025-25
2025-06-17,Email,13,1612.0,2447.0,,0.0,142.24193366669869,2025-25
2025-06-17,PPC,17,2059.27,,,307.54,0.0,2025-25
2025-06-17,Social Media,8,837.41,,16260.0,178.84,369.0,2025-25
2025-06-18,Email,9,1278.1100000000001,1988.0,,0.0,98.29186924482876,2025-25
2025-06-18,PPC,15,1449.71,,,270.8,0.0,2025-25
2025-06-18,Social Media,4,240.49,,17580.0,158.53,196.0,2025-25
2025-06-19,Email,6,1013.9200000000001,2102.0,,0.0,87.35857165631981,2025-25
2025-06-19,PPC,10,943.99,,,288.87,0.0,2025-25
2025-06-19,Social Media,3,229.16,,15110.0,176.67,167.0,2025-25
2025-06-20,Email,8,906.0699999999999,2246.0,,0.0,91.44437365909118,2025-25
2025-06-20,PPC,13,1315.25,,,314.13,0.0,2025-25
2025-06-20,Social Media,11,872.61,,22200.0,188.91,439.0,2025-25
2025-06-21,Email,9,974.41,2332.0,,0.0,98.55156027203068,2025-25
2025-06-21,PPC,11,1034.26,,,257.84,0.0,2025-25
2025-06-21,Social Media,4,310.53000000000003,,20104.0,200.13,213.0,2025-25
2025-06-22,Email,6,674.09,1735.0,,0.0,76.68236306363781,2025-25
2025-06-22,PPC,10,1224.7,,,220.09,0.0,2025-25
2025-06-22,Social Media,9,606.77,,16773.0,161.38,368.0,2025-25
2025-06-23,Email,6,776.47,1917.0,,0.0,82.83895457426442,2025-26
2025-06-23,PPC,11,1134.52,,,186.75,0.0,2025-26
2025-06-23,Social Media,3,115.03,,14052.0,141.94,128.0,2025-26
2025-06-24,Email,6,693.51,1609.0,,0.0,80.02344288589526,2025-26
2025-06-24,PPC,8,754.94,,,211.81,0.0,2025-26
2025-06-24,Social Media,7,510.92,,20804.0,177.72,301.0,2025-26
2025-06-25,Email,6,843.06,1587.0,,0.0,75.23786635304106,2025-26
2025-06-25,PPC,14,1629.6499999999999,,,206.66,0.0,2025-26
2025-06-25,Social Media,8,463.81,,19808.0,203.86,282.0,2025-26
2025-06-26,Email,11,1580.5,2068.0,,0.0,135.48418850791347,2025-26
2025-06-26,PPC,10,1188.94,,,245.71,0.0,2025-26
2025-06-26,Social Media,4,213.76,,19506.0,178.01,212.0,2025-26
2025-06-27,Email,6,828.46,1509.0,,0.0,72.76429315261754,2025-26
2025-06-27,PPC,17,1990.15,,,273.18,0.0,2025-26
2025-06-27,Social Media,5,381.7,,16594.0,179.22,254.0,2025-26
2025-06-28,Email,10,1488.64,2568.0,,0.0,124.07997965062728,2025-26
2025-06-28,PPC,7,804.96,,,176.79,0.0,2025-26
2025-06-28,Social Media,9,833.31,,17139.0,197.32,329.0,2025-26
2025-06-29,Email,7,886.03,1828.0,,0.0,105.43295842931404,2025-26
2025-06-29,PPC,8,623.28,,,172.08,0.0,2025-26
2025-06-29,Social Media,7,619.75,,14864.0,152.11,331.0,2025-26
2025-06-30,Email,6,903.81,1240.0,,0.0,69.82484670476903,2025-27
2025-06-30,PPC,12,1197.27,,,234.72,0.0,2025-27
2025-06-30,Social Media,3,241.53,,12016.0,140.47,152.0,2025-27
2025-07-01,Email,5,748.58,1182.0,,0.0,70.25716443960506,2025-27
2025-07-01,PPC,14,1319.42,,,316.74,0.0,2025-27
2025-07-01,Social Media,5,443.36,,17018.0,164.63,205.0,2025-27
2025-07-02,Email,6,611.14,1183.0,,0.0,74.73133054384189,2025-27
2025-07-02,PPC,11,1014.59,,,235.55,0.0,2025-27
2025-07-02,Social Media,4,188.2,,17056.0,179.62,210.0,2025-27
2025-07-03,Email,9,1156.12,1811.0,,0.0,108.24865932836992,2025-27
2025-07-03,PPC,7,852.06,,,206.0,0.0,2025-27
2025-07-03,Social Media,5,392.24,,18828.0,176.18,242.0,2025-27
2025-07-04,Email,8,977.6800000000001,2133.0,,0.0,87.8103572198575,2025-27
2025-07-04,PPC,9,842.89,,,185.58,0.0,2025-27
2025-07-04,Social Media,3,208.51000000000002,,16089.0,145.78,143.0,2025-27
2025-07-05,Email,6,997.0799999999999,1719.0,,0.0,78.41751974531263,2025-27
2025-07-05,PPC,14,1330.35,,,288.28,0.0,2025-27
2025-07-05,Social Media,6,399.63,,14725.0,163.0,257.0,2025-27
2025-07-06,Email,8,1304.82,2676.0,,0.0,123.07112879383584,2025-27
2025-07-06,PPC,16,1379.18,,,311.16,0.0,2025-27
2025-07-06,Social Media,6,723.15,,13123.0,161.52,288.0,2025-27
2025-07-07,Email,5,565.73,1548.0,,0.0,67.77205016240886,2025-28
2025-07-07,PPC,10,939.02,,,251.65,0.0,2025-28
2025-07-07,Social Media,7,478.52,,18099.0,200.89,257.0,2025-28
2025-07-08,Email,10,1177.06,2609.0,,0.0,111.5210313918532,2025-28
2025-07-08,PPC,12,1115.87,,,299.29,0.0,2025-28
2025-07-08,Social Media,6,552.42,,21896.0,196.8,243.0,2025-28
2025-07-09,Email,9,1182.82,2486.0,,0.0,117.31869989836711,2025-28
2025-07-09,PPC,11,1138.09,,,180.68,0.0,2025-28
2025-07-09,Social Media,6,774.87,,18225.0,200.91,290.0,2025-28
2025-07-10,Email,4,539.45,993.0,,0.0,62.16556140531222,2025-28
2025-07-10,PPC,15,1391.66,,,293.72,0.0,2025-28
2025-07-10,Social Media,4,288.89,,17487.0,185.66,205.0,2025-28
2025-07-11,Email,10,1207.94,2301.0,,0.0,120.06199867916808,2025-28
2025-07-11,PPC,15,1185.79,,,241.31,0.0,2025-28
2025-07-11,Social Media,8,435.07,,18437.0,199.44,332.0,2025-28
2025-07-12,Email,6,727.1,1405.0,,0.0,82.00827057281566,2025-28
2025-07-12,PPC,9,1028.39,,,209.2,0.0,2025-28
2025-07-12,Social Media,8,728.7,,18983.0,192.55,303.0,2025-28
2025-07-13,Email,7,897.91,1616.0,,0.0,81.00451137853977,2025-28
2025-07-13,PPC,15,1462.04,,,310.84,0.0,2025-28
2025-07-13,Social Media,5,529.14,,20319.0,196.99,209.0,2025-28
2025-07-14,Email,7,1081.74,1977.0,,0.0,96.0507304923684,2025-29
2025-07-14,PPC,11,881.54,,,279.52,0.0,2025-29
2025-07-14,Social Media,7,348.59000000000003,,12729.0,146.35,297.0,2025-29
2025-07-15,Email,5,592.5699999999999,1318.0,,0.0,63.146812390587336,2025-29
2025-07-15,PPC,12,1340.02,,,205.85,0.0,2025-29
2025-07-15,Social Media,7,587.9,,22853.0,196.31,268.0,2025-29
2025-07-16,Email,10,1671.17,2038.0,,0.0,106.2925169184896,2025-29
2025-07-16,PPC,14,1237.56,,,278.36,0.0,2025-29
2025-07-16,Social Media,3,172.82,,13518.0,132.82,169.0,2025-29
2025-07-17,Email,11,1640.8799999999999,1964.0,,0.0,129.48747989063685,2025-29
2025-07-17,PPC,8,1053.64,,,231.04,0.0,2025-29
2025-07-17,Social Media,7,410.3,,16166.0,166.23,261.0,2025-29
2025-07-18,Email,8,1125.99,1715.0,,0.0,90.73121400113348,2025-29
2025-07-18,PPC,8,651.59,,,192.1,0.0,2025-29
2025-07-18,Social Media,7,462.08,,18801.0,175.53,285.0,2025-29
2025-07-19,Email,6,947.19,1878.0,,0.0,83.02311004163752,2025-29
2025-07-19,PPC,14,1088.97,,,264.43,0.0,2025-29
2025-07-19,Social Media,4,237.64,,15085.0,148.39,198.0,2025-29
2025-07-20,Email,11,1830.08,2342.0,,0.0,121.3624384240642,2025-29
2025-07-20,PPC,14,1657.6000000000001,,,262.98,0.0,2025-29
2025-07-20,Social Media,3,183.58,,17329.0,197.09,164.0,2025-29
2025-07-21,Email,11,1622.98,2089.0,,0.0,125.74835100417631,2025-30
2025-07-21,PPC,13,1467.45,,,247.52,0.0,2025-30
2025-07-21,Social Media,5,285.98,,12751.0,158.93,248.0,2025-30
2025-07-22,Email,7,904.83,1645.0,,0.0,104.17988320150292,2025-30
2025-07-22,PPC,12,1454.31,,,242.33,0.0,2025-30
2025-07-22,Social Media,5,514.55,,16466.0,162.35,228.0,2025-30
2025-07-23,Email,7,747.41,1494.0,,0.0,80.65595641028838,2025-30
2025-07-23,PPC,13,1266.28,,,277.98,0.0,2025-30
2025-07-23,Social Media,8,741.89,,19462.0,187.13,324.0,2025-30
2025-07-24,Email,6,619.53,1487.0,,0.0,66.1753806954448,2025-30
2025-07-24,PPC,12,1142.49,,,250.46,0.0,2025-30
2025-07-24,Social Media,5,434.36,,19519.0,194.85,275.0,2025-30
2025-07-25,Email,11,1371.74,2759.0,,0.0,127.73685776677024,2025-30
2025-07-25,PPC,16,1285.07,,,306.35,0.0,2025-30
2025-07-25,Social Media,4,432.65999999999997,,21531.0,205.26,211.0,2025-30
2025-07-26,Email,6,744.13,1244.0,,0.0,68.33898422399803,2025-30
2025-07-26,PPC,13,963.99,,,335.24,0.0,2025-30
2025-07-26,Social Media,7,319.03999999999996,,20006.0,195.75,344.0,2025-30
2025-07-27,Email,7,656.37,1689.0,,0.0,81.98025506456648,2025-30
2025-07-27,PPC,9,897.63,,,210.05,0.0,2025-30
2025-07-27,Social Media,4,294.55999999999995,,19153.0,170.2,182.0,2025-30
2025-07-28,Email,12,1320.92,2130.0,,0.0,125.65906744534156,2025-31
2025-07-28,PPC,13,1103.03,,,245.92,0.0,2025-31
2025-07-28,Social Media,7,535.03,,21718.0,183.74,332.0,2025-31
2025-07-29,Email,6,758.51,2126.0,,0.0,86.37372468889001,2025-31
2025-07-29,PPC,15,1656.08,,,327.01,0.0,2025-31
2025-07-29,Social Media,6,517.52,,14980.0,142.25,294.0,2025-31
2025-07-30,Email,7,1019.92,1775.0,,0.0,75.12244052428916,2025-31
2025-07-30,PPC,11,1054.71,,,241.69,0.0,2025-31
2025-07-30,Social Media,4,464.94,,15436.0,168.35,176.0,2025-31
2025-07-31,Email,7,1220.6499999999999,1628.0,,0.0,84.90334355187431,2025-31
2025-07-31,PPC,12,1048.35,,,260.76,0.0,2025-31
2025-07-31,Social Media,8,736.01,,15348.0,180.53,325.0,2025-31
